Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PD,PMIDs,Combination,MultilinkAnnotation,ClinicalAnnotation,Literature,VariantAnnotation,VipGene,Evidence score
PA367,WRN,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,VariantAnnotation,not associated,0,28791697,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA367,WRN,Gene,PA443937,Drug Toxicity,Disease,VariantAnnotation,not associated,0,28791697,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA367,WRN,Gene,PA445742,Stomach Neoplasms,Disease,VariantAnnotation,not associated,0,28796378,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA164715867,ARAP1,Gene,PA444552,Hypertension,Disease,VariantAnnotation,associated,0,24122840,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444203,Folic Acid Deficiency,Disease,PA245,MTHFR,Gene,VariantAnnotation,associated,0,25065700,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA36167,ST13,Gene,PA443450,Asthma,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,25616159,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA444398,"Hematoma, Subdural",Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,0,25298588,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA28034,FBXO21,Gene,PA443560,Breast Neoplasms,Disease,VariantAnnotation,not associated,0,29938344,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444154,Fatty Liver,Disease,PA33175,PEMT,Gene,VariantAnnotation,associated,0,26636496,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444154,Fatty Liver,Disease,PA378,NR1I2,Gene,VariantAnnotation,ambiguous,0,36503926,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27844,ERBB2,Gene,PA166128121,cardiotoxicity,Disease,VariantAnnotation,ambiguous,0,26049584;28763429,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27844,ERBB2,Gene,PA443560,Breast Neoplasms,Disease,"ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation,VipGene",ambiguous,1,15140287;17693647;26049584;27574448;28763429;30071039,Gene - Disease,0.5000000000000001,1.0000000000000002,0.0,0.5000000000000001,0.5000000000000001,5
PA27844,ERBB2,Gene,PA443937,Drug Toxicity,Disease,ClinicalAnnotation,associated,1,17693647,Gene - Disease,0.5000000000000001,1.0000000000000002,0.0,0.5000000000000001,0.5000000000000001,2
PA27844,ERBB2,Gene,PA445301,Peripheral Nervous System Diseases,Disease,VariantAnnotation,not associated,0,27574448,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA29424,HPGD,Gene,PA446108,Colorectal Neoplasms,Disease,VariantAnnotation,not associated,0,29425227,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA133888799,Organ Transplantation,Disease,ClinicalAnnotation,associated,0,22765258;25163792;26307985,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA116,ABCC2,Gene,PA134850491,Transplantation,Disease,VariantAnnotation,not associated,0,29318894,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA116,ABCC2,Gene,PA151958383,Gastrointestinal Stromal Tumors,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,30237583;30713339,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA162263533,nephrotoxicity,Disease,VariantAnnotation,ambiguous,0,24241962;25717246;31619748,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA164925725,Toxic liver disease,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,17241877;24024892;31648372;36742186,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA165111675,Drug Resistance,Disease,VariantAnnotation,not associated,0,22256867,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA165817016,Kidney Transplantation,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,0,18444945;18946804;21142914;22765258;25163792;26307985;28316087;28624888;29318894;30345879;36118414,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,2
PA116,ABCC2,Gene,PA166048714,Pregnancy,Disease,VariantAnnotation,associated,0,30767719,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166048762,Bone Marrow Diseases,Disease,VariantAnnotation,associated,0,27566582,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166048850,Soft Tissue Neoplasms,Disease,VariantAnnotation,associated,0,35455734,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166114454,transplant rejection,Disease,VariantAnnotation,not associated,0,18444945,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166114457,lung transplantation,Disease,VariantAnnotation,ambiguous,0,26307985;30992538,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166122058,mucositis,Disease,VariantAnnotation,not associated,0,34346513,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166122646,hemopoietic stem cell transplant,Disease,VariantAnnotation,associated,0,25425682,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166123026,progression-free survival,Disease,VariantAnnotation,associated,0,28422153;30237583,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166123046,cessation,Disease,VariantAnnotation,not associated,0,30713339,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166123207,overall survival,Disease,VariantAnnotation,associated,0,28422153;35455734,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166123756,creatinine clearance,Disease,VariantAnnotation,associated,0,25485598,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166127658,Recurrence free survival,Disease,VariantAnnotation,associated,0,35455734,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA166170245,febrile neutropenia,Disease,VariantAnnotation,associated,0,35455734,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443242,Acidosis,Disease,VariantAnnotation,associated,0,26403473,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443314,Alopecia,Disease,VariantAnnotation,associated,0,18381794,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443340,Anemia,Disease,VariantAnnotation,associated,0,29507678,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443433,"Arthritis, Juvenile Rheumatoid",Disease,VariantAnnotation,not associated,0,33794950,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443434,"Arthritis, Rheumatoid",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18381794;27217051;33794950;34575187,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA443560,Breast Neoplasms,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,20124171;24019753;24599932;27110128;29507678;30334909,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18221820;22534871;23222202;27590272,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA443624,"Carcinoma, Renal Cell",Disease,VariantAnnotation,associated,0,23237922,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443658,Central Nervous System Infections,Disease,"ClinicalAnnotation,VariantAnnotation",associated,0,29873816,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,2
PA116,ABCC2,Gene,PA443756,Colonic Neoplasms,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,23314736,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA443796,Coronary Artery Disease,Disease,VariantAnnotation,ambiguous,0,36278153,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443850,Dehydration,Disease,VariantAnnotation,associated,0,26403473,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443899,Diarrhea,Disease,VariantAnnotation,ambiguous,0,18221820,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA443937,Drug Toxicity,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,16330681;18381794;23222202;23314736;24404132;26287941;26644204;27590272;30713339;33794950,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444065,Epilepsy,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,20216337;21449672;21799461;22188362;22256867;22630058;23252947;23697249;24567120;25155934;25823783;27610747;27816260;28837897;36253887,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444066,"Epilepsies, Partial",Disease,VariantAnnotation,not associated,0,24567120,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA444109,Exanthema,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,23237922,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444145,Fanconi Syndrome,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,17083032;19400747;25485598,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444178,Fever,Disease,VariantAnnotation,associated,0,26403473,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA444320,Graft vs Host Disease,Disease,VariantAnnotation,associated,0,25425682,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA444437,Hepatitis B,Disease,VariantAnnotation,not associated,0,25717246,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA444516,Hypercholesterolemia,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,29178257;30024814,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444682,Kidney Diseases,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,17083032;19400747;25485598;26535588;26807589,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444750,Leukemia,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,24241962;24404132;31870219;34346513,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444756,"Leukemia, Lymphoid",Disease,ClinicalAnnotation,associated,0,23069858;24241962;24404132;29791011;31870219;33501733,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,1
PA116,ABCC2,Gene,PA444773,Leukopenia,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,18294295;21887680;31870219,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,3
PA116,ABCC2,Gene,PA444840,Lymphoma,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,23069858;24241962;24404132;24433481;31870219;34346513,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444845,"Lymphoma, Non-Hodgkin",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,16330681,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA444859,Malaria,Disease,VariantAnnotation,associated,0,28639487,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA444937,Mesothelioma,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,28422153,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA445021,Myoclonus,Disease,VariantAnnotation,associated,0,26403473,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA445048,Nausea,Disease,VariantAnnotation,ambiguous,0,29507678;33794950,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA445062,Neoplasms,Disease,VariantAnnotation,not associated,0,22534871;23188068,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA445113,Neutropenia,Disease,VariantAnnotation,ambiguous,0,18221820;23188068;29507678;31870219,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA445301,Peripheral Nervous System Diseases,Disease,VariantAnnotation,ambiguous,0,24599932;30119132,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA445594,Sarcoma,Disease,VariantAnnotation,associated,0,24024892;35455734,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA445601,Osteosarcoma,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21887680;23222202;24241962;24404132;27566582;29791011;31870219;33501733;34346513,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA445931,Trismus,Disease,VariantAnnotation,associated,0,26403473,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA445941,Tuberculosis,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,31648372,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA445977,Uremia,Disease,VariantAnnotation,associated,0,26403473,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA446051,Vomiting,Disease,VariantAnnotation,associated,0,26403473,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA446108,Colorectal Neoplasms,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,18981587;22868256,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,23069858;23222202;24241962;24404132;26644204;29791011;30119132;31870219;33501733;34346513;36742186,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA446157,"Leukemia, B-Cell, Acute",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,23222202;24404132;27180762;29791011;33501733,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA446432,beta-Thalassemia,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,25348619;26403473;28346059,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA446975,Neurotoxicity Syndromes,Disease,VariantAnnotation,associated,0,22868256;27180762,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA116,ABCC2,Gene,PA447230,HIV Infections,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,17083032;19400747;19842932;21288825;22027652;23975735;25485598;25801567;26535588;26774523;26807589;27142945;30767719;31619748,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA116,ABCC2,Gene,PA447283,glomerular disease,Disease,VariantAnnotation,not associated,0,26535588,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA103,CDK6,Gene,"Literature,MultilinkAnnotation",associated,0,24560520,Gene - Disease,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,0.0,2
PA444552,Hypertension,Disease,PA124,CYP2C19,Gene,VariantAnnotation,associated,0,28117133,Gene - Disease,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,0.0,1
PA444552,Hypertension,Disease,PA126,CYP2C9,Gene,VariantAnnotation,ambiguous,0,12359989;18971529;36580432,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA128,CYP2D6,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,0,10223777;10471072;11692084;11823760;15467211;15592325;15726636;18834373;19037197;23665868;24193112;26461463;26880915;34568359,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,2
PA444552,Hypertension,Disease,PA130,CYP3A4,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,19907160;26810136,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.5000000000000001,3
PA444552,Hypertension,Disease,PA131,CYP3A5,Gene,"ClinicalAnnotation,VariantAnnotation,VipGene",ambiguous,1,21814220;17339868;19290795;19907160;21677300;21851254;23146466;24625991;30595243;34568359,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.5000000000000001,4
PA444552,Hypertension,Disease,PA134,CYP11B2,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,12065207;14700505,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,not associated,0,30595243,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134868995,TTC6,Gene,VariantAnnotation,associated,0,27802415,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134873425,LUC7L2,Gene,VariantAnnotation,associated,0,24612202,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134890823,PIK3R5,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,35484400,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134893552,KCNIP4,Gene,VariantAnnotation,not associated,0,28084903,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134896615,ZNF652,Gene,VariantAnnotation,not associated,0,22525200,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134897893,ACBD4,Gene,VariantAnnotation,not associated,0,22525200,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134897916,CABCOCO1,Gene,VariantAnnotation,not associated,0,22525200,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134906523,CES1P1,Gene,VariantAnnotation,not associated,0,26915813,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134912826,PLEKHH2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,27670767,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134915251,TXNDC11,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,29650764,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134915354,PNPT1,Gene,VariantAnnotation,associated,0,32397904,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134926063,CSMD3,Gene,VariantAnnotation,not associated,0,23753411,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134936152,PLEKHJ1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,31327267,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134936640,ACY3,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,25622599;28353407,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134956867,LRRC15,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,26729753,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134961240,ERCC6L2,Gene,VariantAnnotation,not associated,0,23753411,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444552,Hypertension,Disease,PA134987118,STN1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,31327267,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134992686,YEATS4,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,18591461;22350108,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA134993717,DOT1L,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,22440088;31327267,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA139,ACE,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,11593098;11910301;12065207;12799093;14700505;16450155;17885551;20066004;20577119;23394388;25002132,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA142670525,ZMAT4,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,26729753,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA142670837,TANC2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,24192120,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA142670904,SLC25A31,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,26729753,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA444552,Hypertension,Disease,PA142671259,NOS1AP,Gene,VariantAnnotation,associated,0,19076153,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
